32.44	20.7649	0.2053
32.67	20.7558	0.2075
32.94	20.7600	0.2061
33.19	20.7570	0.2061
33.42	20.7584	0.2064
33.67	20.7635	0.2076
33.94	20.7600	0.2053
34.19	20.7600	0.2056
34.44	20.7629	0.2066
34.75	20.7542	0.2085
35.00	20.7534	0.2064
35.24	20.7555	0.2069
35.49	20.7528	0.2073
35.74	20.7519	0.2080
35.99	20.7621	0.2062
36.25	20.7592	0.2052
36.50	20.7571	0.2067
36.75	20.7600	0.2063
37.00	20.7582	0.2067
37.24	20.7590	0.2081
37.50	20.7613	0.2081
37.75	20.7533	0.2091
38.10	20.7562	0.2072
38.32	20.7626	0.2079
38.55	20.7558	0.2077
38.80	20.7581	0.2089
39.04	20.7523	0.2078
39.30	20.7569	0.2079
39.55	20.7540	0.2083
39.79	20.7559	0.2096
40.05	20.7573	0.2086
40.29	20.7538	0.2105
40.54	20.7542	0.2099
40.79	20.7556	0.2102
41.04	20.7552	0.2099
41.29	20.7545	0.2084
41.62	20.7604	0.2093
41.85	20.7547	0.2095
42.10	20.7525	0.2112
42.35	20.7504	0.2132
42.60	20.7526	0.2127
42.85	20.7480	0.2125
43.12	20.7524	0.2123
43.35	20.7478	0.2136
43.60	20.7529	0.2126
43.85	20.7533	0.2130
44.12	20.7476	0.2123
44.37	20.7487	0.2133
44.62	20.7517	0.2128
44.97	20.7570	0.2130
45.19	20.7527	0.2132
45.44	20.7499	0.2131
45.69	20.7532	0.2132
45.94	20.7488	0.2129
46.19	20.7500	0.2148
46.44	20.7496	0.2132
46.69	20.7468	0.2144
46.95	20.7519	0.2136
47.20	20.7467	0.2129
47.45	20.7498	0.2143
47.69	20.7482	0.2138
47.95	20.7457	0.2144
48.20	20.7501	0.2150
48.52	20.7468	0.2147
48.75	20.7500	0.2155
49.00	20.7499	0.2148
49.27	20.7495	0.2140
49.52	20.7485	0.2144
49.77	20.7473	0.2138
50.02	20.7461	0.2152
50.25	20.7487	0.2142
50.52	20.7496	0.2141
50.79	20.7490	0.2146
51.02	20.7485	0.2141
51.25	20.7500	0.2156
51.52	20.7510	0.2141
51.87	20.7497	0.2137
52.09	20.7483	0.2144
52.32	20.7462	0.2147
52.57	20.7528	0.2136
52.84	20.7519	0.2147
53.09	20.7491	0.2148
53.32	20.7457	0.2147
53.57	20.7467	0.2150
53.80	20.7461	0.2159
54.07	20.7500	0.2154
54.32	20.7496	0.2150
54.57	20.7482	0.2143
54.80	20.7477	0.2151
55.05	20.7496	0.2153
55.37	20.7523	0.2152
55.62	20.7522	0.2149
55.87	20.7456	0.2162
56.12	20.7512	0.2151
56.37	20.7458	0.2151
56.62	20.7447	0.2150
56.87	20.7481	0.2151
57.12	20.7501	0.2144
57.37	20.7489	0.2145
57.62	20.7511	0.2152
57.87	20.7481	0.2152
58.12	20.7483	0.2145
58.37	20.7529	0.2151
58.74	20.7469	0.2153
58.95	20.7472	0.2158
59.19	20.7493	0.2155
59.45	20.7506	0.2160
59.69	20.7449	0.2163
59.95	20.7452	0.2149
60.20	20.7544	0.2152
60.45	20.7524	0.2156
60.70	20.7489	0.2149
60.95	20.7492	0.2159
61.20	20.7464	0.2142
61.47	20.7478	0.2169
61.70	20.7490	0.2156
61.97	20.7537	0.2150
62.29	20.7514	0.2151
62.52	20.7467	0.2150
62.79	20.7499	0.2166
63.04	20.7519	0.2156
63.29	20.7497	0.2142
63.54	20.7476	0.2153
63.77	20.7468	0.2158
64.04	20.7491	0.2153
64.29	20.7489	0.2149
64.54	20.7463	0.2143
64.77	20.7479	0.2159
65.04	20.7490	0.2147
65.30	20.7490	0.2157
65.64	20.7489	0.2155
65.85	20.7503	0.2163
66.10	20.7514	0.2153
66.34	20.7513	0.2141
66.60	20.7453	0.2155
66.84	20.7511	0.2172
67.09	20.7503	0.2156
67.34	20.7464	0.2159
67.59	20.7490	0.2161
67.84	20.7483	0.2155
68.10	20.7499	0.2161
68.35	20.7486	0.2166
68.59	20.7526	0.2163
68.82	20.7501	0.2166
69.17	20.7487	0.2152
69.39	20.7485	0.2160
69.64	20.7503	0.2164
69.90	20.7499	0.2157
70.15	20.7511	0.2161
70.40	20.7455	0.2162
70.65	20.7481	0.2163
70.90	20.7479	0.2162
71.14	20.7528	0.2168
71.39	20.7483	0.2154
71.64	20.7495	0.2168
71.90	20.7454	0.2159
72.15	20.7454	0.2165
72.50	20.7491	0.2166
72.72	20.7479	0.2162
72.95	20.7460	0.2166
73.22	20.7513	0.2165
73.47	20.7462	0.2166
73.72	20.7478	0.2160
73.97	20.7464	0.2166
74.22	20.7486	0.2169
74.45	20.7449	0.2165
74.70	20.7439	0.2170
74.95	20.7465	0.2178
75.20	20.7446	0.2175
75.47	20.7439	0.2174
75.72	20.7476	0.2179
76.04	20.7423	0.2171
76.29	20.7498	0.2175
76.55	20.7469	0.2180
76.79	20.7486	0.2176
77.04	20.7469	0.2187
77.30	20.7453	0.2178
77.54	20.7479	0.2175
77.79	20.7439	0.2176
78.05	20.7446	0.2175
78.30	20.7467	0.2174
78.55	20.7466	0.2181
78.80	20.7509	0.2180
79.04	20.7465	0.2182
79.40	20.7477	0.2192
79.64	20.7445	0.2187
79.87	20.7509	0.2182
80.12	20.7430	0.2200
80.37	20.7420	0.2185
80.62	20.7449	0.2188
80.87	20.7448	0.2185
81.12	20.7502	0.2189
81.35	20.7456	0.2207
81.62	20.7399	0.2195
81.85	20.7464	0.2199
82.14	20.7420	0.2202
82.35	20.7431	0.2201
82.62	20.7460	0.2195
82.94	20.7442	0.2206
83.17	20.7460	0.2207
83.42	20.7391	0.2209
83.67	20.7422	0.2205
83.92	20.7452	0.2203
84.17	20.7404	0.2205
84.42	20.7438	0.2218
84.67	20.7446	0.2220
84.92	20.7447	0.2212
85.17	20.7427	0.2224
85.42	20.7415	0.2233
85.67	20.7401	0.2229
85.90	20.7388	0.2221
86.27	20.7419	0.2233
86.50	20.7431	0.2226
86.74	20.7445	0.2225
86.97	20.7413	0.2235
87.22	20.7377	0.2217
87.47	20.7403	0.2236
87.72	20.7369	0.2230
87.99	20.7393	0.2232
88.22	20.7426	0.2230
88.47	20.7412	0.2256
88.72	20.7422	0.2228
88.99	20.7448	0.2230
89.22	20.7390	0.2233
89.47	20.7425	0.2236
89.80	20.7412	0.2237
90.04	20.7416	0.2233
90.30	20.7403	0.2242
90.54	20.7376	0.2241
90.80	20.7403	0.2252
91.05	20.7381	0.2245
91.30	20.7419	0.2249
91.55	20.7379	0.2249
91.80	20.7391	0.2244
92.07	20.7358	0.2252
92.32	20.7335	0.2244
92.57	20.7371	0.2245
92.80	20.7387	0.2238
93.17	20.7393	0.2254
93.40	20.7403	0.2240
93.64	20.7364	0.2250
93.89	20.7342	0.2244
94.14	20.7407	0.2237
94.39	20.7348	0.2246
94.64	20.7403	0.2247
94.89	20.7378	0.2242
95.14	20.7348	0.2239
95.39	20.7395	0.2244
95.64	20.7362	0.2248
95.90	20.7409	0.2250
96.12	20.7393	0.2253
96.39	20.7365	0.2255
96.70	20.7353	0.2257
96.95	20.7405	0.2245
97.20	20.7369	0.2257
97.45	20.7377	0.2267
97.69	20.7366	0.2264
97.94	20.7345	0.2262
98.19	20.7422	0.2269
98.44	20.7422	0.2251
98.69	20.7363	0.2255
98.94	20.7337	0.2266
99.19	20.7408	0.2260
99.44	20.7388	0.2266
99.69	20.7385	0.2257
100.04	20.7376	0.2266
100.25	20.7376	0.2251
100.50	20.7338	0.2258
100.75	20.7367	0.2278
101.00	20.7317	0.2287
101.25	20.7397	0.2270
101.49	20.7399	0.2278
101.74	20.7380	0.2276
101.99	20.7396	0.2273
102.24	20.7395	0.2274
102.49	20.7359	0.2281
102.74	20.7406	0.2281
102.99	20.7341	0.2279
103.24	20.7380	0.2280
103.55	20.7321	0.2294
103.82	20.7341	0.2277
104.05	20.7335	0.2292
104.32	20.7306	0.2285
104.57	20.7362	0.2290
104.80	20.7351	0.2302
105.05	20.7349	0.2295
105.30	20.7392	0.2278
105.55	20.7307	0.2286
105.82	20.7314	0.2285
106.07	20.7296	0.2298
106.32	20.7334	0.2284
106.57	20.7321	0.2298
106.94	20.7332	0.2282
107.15	20.7328	0.2283
107.39	20.7296	0.2286
107.65	20.7366	0.2287
107.92	20.7354	0.2276
108.17	20.7336	0.2287
108.40	20.7311	0.2281
108.65	20.7337	0.2290
108.90	20.7322	0.2294
109.15	20.7333	0.2284
109.40	20.7332	0.2296
109.67	20.7401	0.2287
109.90	20.7341	0.2290
110.17	20.7303	0.2281
110.47	20.7335	0.2288
110.72	20.7362	0.2286
110.97	20.7332	0.2289
111.22	20.7323	0.2297
111.47	20.7294	0.2288
111.70	20.7351	0.2293
111.95	20.7351	0.2288
112.22	20.7320	0.2301
112.45	20.7321	0.2289
112.72	20.7343	0.2293
112.95	20.7300	0.2297
113.20	20.7351	0.2289
113.45	20.7289	0.2308
113.82	20.7360	0.2298
114.04	20.7307	0.2308
114.27	20.7329	0.2307
114.52	20.7372	0.2301
114.77	20.7318	0.2306
115.02	20.7338	0.2302
115.27	20.7310	0.2302
115.52	20.7309	0.2306
115.75	20.7379	0.2305
116.02	20.7340	0.2307
116.27	20.7307	0.2300
116.52	20.7342	0.2300
116.75	20.7306	0.2308
117.00	20.7345	0.2305
117.34	20.7323	0.2302
117.57	20.7317	0.2300
117.82	20.7301	0.2310
118.09	20.7295	0.2302
118.32	20.7288	0.2308
118.57	20.7307	0.2304
118.82	20.7331	0.2313
119.09	20.7317	0.2305
119.34	20.7338	0.2307
119.59	20.7346	0.2314
119.84	20.7305	0.2320
120.07	20.7311	0.2317
120.34	20.7316	0.2316
120.69	20.7311	0.2323
120.90	20.7354	0.2314
121.15	20.7324	0.2318
121.40	20.7354	0.2309
121.65	20.7317	0.2307
121.90	20.7328	0.2320
122.17	20.7297	0.2317
122.42	20.7334	0.2310
122.65	20.7369	0.2316
122.92	20.7343	0.2327
123.15	20.7307	0.2322
123.42	20.7298	0.2344
123.65	20.7311	0.2326
123.90	20.7319	0.2318
124.24	20.7371	0.2323
124.49	20.7311	0.2336
124.74	20.7324	0.2313
125.00	20.7323	0.2327
125.24	20.7343	0.2326
125.49	20.7346	0.2332
125.74	20.7321	0.2319
125.99	20.7343	0.2326
126.24	20.7316	0.2331
126.49	20.7312	0.2324
126.74	20.7299	0.2332
126.99	20.7284	0.2328
127.24	20.7282	0.2326
127.60	20.7306	0.2336
127.80	20.7319	0.2342
128.05	20.7306	0.2327
128.30	20.7336	0.2314
128.55	20.7324	0.2330
128.80	20.7260	0.2335
129.07	20.7330	0.2319
129.30	20.7317	0.2332
129.55	20.7282	0.2338
129.82	20.7318	0.2322
130.04	20.7333	0.2343
130.30	20.7312	0.2337
130.55	20.7240	0.2332
130.80	20.7267	0.2353
131.14	20.7295	0.2347
131.35	20.7324	0.2341
131.60	20.7251	0.2347
131.85	20.7294	0.2347
132.10	20.7286	0.2351
132.35	20.7307	0.2342
132.62	20.7273	0.2351
132.85	20.7290	0.2343
133.10	20.7284	0.2351
133.35	20.7296	0.2344
133.60	20.7345	0.2346
133.87	20.7285	0.2355
134.10	20.7307	0.2353
134.47	20.7321	0.2350
134.69	20.7320	0.2355
134.92	20.7295	0.2366
135.19	20.7301	0.2367
135.44	20.7311	0.2359
135.69	20.7304	0.2355
135.94	20.7267	0.2362
136.19	20.7294	0.2358
136.45	20.7258	0.2362
136.69	20.7317	0.2352
136.94	20.7291	0.2364
137.19	20.7272	0.2362
137.44	20.7286	0.2364
137.70	20.7307	0.2367
138.02	20.7278	0.2374
138.25	20.7298	0.2376
138.52	20.7301	0.2369
138.77	20.7240	0.2380
139.02	20.7279	0.2375
139.29	20.7269	0.2370
139.52	20.7278	0.2373
139.77	20.7293	0.2376
140.04	20.7291	0.2379
140.27	20.7286	0.2375
140.52	20.7295	0.2373
140.77	20.7281	0.2382
141.02	20.7264	0.2372
141.39	20.7302	0.2379
141.59	20.7305	0.2382
141.84	20.7293	0.2380
142.09	20.7276	0.2387
142.34	20.7311	0.2380
142.57	20.7288	0.2383
142.84	20.7316	0.2373
143.09	20.7259	0.2376
143.32	20.7311	0.2385
143.57	20.7216	0.2385
143.82	20.7291	0.2385
144.07	20.7287	0.2387
144.32	20.7290	0.2386
144.59	20.7251	0.2387
144.90	20.7279	0.2378
145.15	20.7300	0.2393
145.37	20.7251	0.2397
145.64	20.7266	0.2390
145.87	20.7270	0.2391
146.14	20.7282	0.2388
146.37	20.7267	0.2392
146.62	20.7296	0.2394
146.87	20.7294	0.2393
147.14	20.7281	0.2393
147.37	20.7255	0.2387
147.62	20.7298	0.2396
147.87	20.7246	0.2388
148.24	20.7237	0.2403
148.45	20.7240	0.2392
148.69	20.7282	0.2397
148.94	20.7282	0.2399
149.20	20.7246	0.2391
149.44	20.7257	0.2384
149.69	20.7240	0.2406
149.95	20.7266	0.2392
150.19	20.7268	0.2388
150.45	20.7240	0.2410
150.70	20.7252	0.2416
150.95	20.7268	0.2404
151.20	20.7306	0.2405
151.45	20.7252	0.2409
151.77	20.7290	0.2411
152.02	20.7290	0.2406
152.27	20.7234	0.2403
152.54	20.7285	0.2411
152.77	20.7245	0.2425
153.02	20.7259	0.2419
153.29	20.7229	0.2419
153.52	20.7212	0.2427
153.79	20.7243	0.2410
154.04	20.7255	0.2420
154.29	20.7241	0.2418
154.54	20.7251	0.2423
154.79	20.7229	0.2419
155.15	20.7236	0.2414
155.35	20.7213	0.2417
155.62	20.7248	0.2431
155.85	20.7269	0.2415
156.10	20.7225	0.2436
156.35	20.7220	0.2435
156.60	20.7208	0.2435
156.85	20.7272	0.2433
157.10	20.7208	0.2436
157.35	20.7239	0.2434
157.60	20.7224	0.2434
157.85	20.7227	0.2437
158.10	20.7215	0.2438
158.35	20.7246	0.2438
158.67	20.7238	0.2431
158.92	20.7206	0.2437
159.15	20.7187	0.2438
159.40	20.7216	0.2440
159.65	20.7226	0.2440
159.92	20.7217	0.2445
160.15	20.7199	0.2436
160.42	20.7183	0.2453
160.65	20.7237	0.2449
160.89	20.7223	0.2445
161.14	20.7204	0.2444
161.39	20.7208	0.2456
161.65	20.7251	0.2453
162.00	20.7206	0.2446
162.22	20.7243	0.2455
162.47	20.7240	0.2459
162.70	20.7197	0.2456
162.97	20.7211	0.2448
163.20	20.7226	0.2450
163.45	20.7215	0.2453
163.72	20.7192	0.2449
163.95	20.7164	0.2454
164.20	20.7220	0.2458
164.47	20.7196	0.2450
164.72	20.7182	0.2460
164.97	20.7232	0.2458
165.20	20.7188	0.2456
165.54	20.7220	0.2454
165.77	20.7209	0.2452
166.04	20.7205	0.2463
166.29	20.7207	0.2449
166.54	20.7207	0.2450
166.79	20.7189	0.2453
167.04	20.7208	0.2459
167.30	20.7214	0.2462
167.54	20.7212	0.2458
167.79	20.7207	0.2464
168.04	20.7240	0.2469
168.30	20.7205	0.2462
168.55	20.7209	0.2473
168.92	20.7186	0.2466
169.12	20.7200	0.2466
169.37	20.7192	0.2477
169.62	20.7174	0.2453
169.87	20.7232	0.2469
170.12	20.7171	0.2475
170.39	20.7176	0.2464
170.62	20.7164	0.2469
170.87	20.7195	0.2468
171.12	20.7219	0.2475
171.37	20.7178	0.2479
171.64	20.7182	0.2487
171.87	20.7181	0.2478
172.12	20.7203	0.2484
172.45	20.7198	0.2483
172.69	20.7206	0.2474
172.94	20.7204	0.2484
173.19	20.7200	0.2469
173.44	20.7169	0.2475
173.69	20.7201	0.2491
173.94	20.7191	0.2481
174.19	20.7189	0.2474
174.42	20.7204	0.2477
174.67	20.7189	0.2489
174.92	20.7160	0.2491
175.17	20.7206	0.2496
175.42	20.7187	0.2490
175.77	20.7179	0.2487
175.99	20.7198	0.2469
176.24	20.7220	0.2485
176.47	20.7212	0.2483
176.72	20.7187	0.2498
176.99	20.7187	0.2491
177.22	20.7131	0.2500
177.47	20.7181	0.2497
177.72	20.7143	0.2499
177.97	20.7167	0.2503
178.22	20.7179	0.2493
178.47	20.7186	0.2481
178.72	20.7141	0.2505
178.97	20.7199	0.2507
179.30	20.7153	0.2494
179.54	20.7186	0.2501
179.80	20.7175	0.2508
180.05	20.7198	0.2504
180.30	20.7148	0.2508
180.54	20.7166	0.2505
180.79	20.7203	0.2510
181.05	20.7187	0.2512
181.30	20.7228	0.2512
181.57	20.7179	0.2512
181.80	20.7165	0.2514
182.05	20.7179	0.2502
182.30	20.7158	0.2516
182.67	20.7182	0.2507
182.89	20.7159	0.2527
183.12	20.7176	0.2513
183.37	20.7217	0.2521
183.64	20.7175	0.2516
183.90	20.7159	0.2512
184.14	20.7184	0.2523
184.39	20.7181	0.2518
184.64	20.7148	0.2503
184.90	20.7155	0.2512
185.14	20.7212	0.2515
185.39	20.7189	0.2512
185.64	20.7145	0.2521
185.90	20.7147	0.2516
186.22	20.7161	0.2516
186.45	20.7170	0.2522
186.70	20.7135	0.2519
186.95	20.7126	0.2527
187.22	20.7143	0.2524
187.45	20.7089	0.2529
187.70	20.7127	0.2525
187.95	20.7155	0.2528
188.19	20.7153	0.2526
188.45	20.7173	0.2526
188.70	20.7154	0.2521
188.97	20.7135	0.2529
189.19	20.7157	0.2532
189.55	20.7149	0.2530
189.79	20.7166	0.2527
190.00	20.7148	0.2531
190.25	20.7160	0.2531
190.50	20.7139	0.2530
190.75	20.7143	0.2526
191.00	20.7163	0.2531
191.25	20.7144	0.2535
191.49	20.7123	0.2543
191.74	20.7139	0.2531
191.99	20.7187	0.2538
192.24	20.7169	0.2543
192.49	20.7144	0.2538
192.74	20.7098	0.2544
193.07	20.7107	0.2550
193.32	20.7164	0.2549
193.55	20.7126	0.2544
193.80	20.7114	0.2550
194.07	20.7126	0.2548
194.30	20.7118	0.2551
194.55	20.7137	0.2554
194.80	20.7081	0.2557
195.07	20.7109	0.2546
195.30	20.7149	0.2563
195.57	20.7113	0.2550
195.82	20.7139	0.2559
196.07	20.7114	0.2558
196.42	20.7118	0.2562
196.65	20.7109	0.2564
196.89	20.7101	0.2553
197.14	20.7132	0.2560
197.39	20.7128	0.2553
197.65	20.7126	0.2559
197.89	20.7139	0.2559
198.15	20.7132	0.2559
198.39	20.7148	0.2558
198.64	20.7100	0.2554
198.90	20.7139	0.2571
199.15	20.7107	0.2561
199.40	20.7137	0.2568
199.65	20.7111	0.2555
199.99	20.7153	0.2566
200.22	20.7187	0.2564
200.47	20.7100	0.2575
200.72	20.7146	0.2573
200.99	20.7105	0.2568
201.22	20.7096	0.2608
201.47	20.7056	0.2620
201.72	20.7057	0.2630
201.97	20.7052	0.2630
202.22	20.7105	0.2599
202.47	20.7097	0.2603
202.74	20.7118	0.2603
202.97	20.7044	0.2625
203.32	20.7095	0.2600
203.54	20.7078	0.2615
203.79	20.7055	0.2618
204.02	20.7052	0.2626
204.27	20.7081	0.2605
204.52	20.7085	0.2609
204.79	20.7078	0.2612
205.02	20.7113	0.2612
205.27	20.7037	0.2624
205.52	20.7089	0.2588
205.77	20.7084	0.2603
206.02	20.7078	0.2601
206.27	20.7116	0.2603
206.52	20.7067	0.2601
206.84	20.7061	0.2616
207.07	20.7085	0.2601
207.32	20.7089	0.2589
207.57	20.7066	0.2609
207.82	20.7095	0.2613
208.07	20.7104	0.2623
208.32	20.7056	0.2603
208.57	20.7084	0.2622
208.84	20.7062	0.2625
209.07	20.7028	0.2629
209.34	20.7062	0.2633
209.57	20.7031	0.2658
209.84	20.7034	0.2653
210.19	20.6991	0.2645
210.40	20.7065	0.2633
210.65	20.7038	0.2631
210.90	20.7018	0.2627
211.15	20.7045	0.2625
211.40	20.7048	0.2619
211.67	20.6973	0.2652
211.90	20.7061	0.2659
212.15	20.7005	0.2669
212.40	20.6971	0.2652
212.65	20.7028	0.2649
212.90	20.7064	0.2653
213.15	20.7014	0.2656
213.40	20.7001	0.2650
213.74	20.7003	0.2663
213.99	20.7011	0.2678
214.24	20.6985	0.2666
214.49	20.6987	0.2659
214.74	20.6993	0.2672
214.99	20.6998	0.2675
215.24	20.7005	0.2674
215.49	20.6962	0.2686
215.74	20.6970	0.2680
216.00	20.7010	0.2672
216.24	20.7027	0.2678
216.49	20.6993	0.2676
216.74	20.6991	0.2681
217.10	20.6977	0.2676
217.32	20.7025	0.2683
217.55	20.7011	0.2690
217.80	20.7021	0.2679
218.05	20.7014	0.2684
218.30	20.7054	0.2659
218.55	20.7026	0.2677
218.80	20.7023	0.2678
219.04	20.6988	0.2672
219.30	20.7023	0.2669
219.54	20.6984	0.2671
219.79	20.6991	0.2679
220.04	20.7021	0.2696
220.29	20.7014	0.2677
220.62	20.6989	0.2677
220.85	20.7053	0.2682
221.10	20.6987	0.2680
221.35	20.7012	0.2685
221.59	20.7032	0.2692
221.84	20.7037	0.2676
222.10	20.7044	0.2688
222.34	20.6997	0.2670
222.59	20.7005	0.2692
222.85	20.7021	0.2683
223.09	20.7077	0.2685
223.35	20.6996	0.2685
223.60	20.6985	0.2682
223.95	20.7028	0.2671
224.17	20.7031	0.2682
224.40	20.7008	0.2677
224.67	20.6989	0.2682
224.92	20.6944	0.2691
225.15	20.7007	0.2687
225.42	20.7007	0.2681
225.65	20.7034	0.2686
225.90	20.6992	0.2682
226.17	20.7022	0.2674
226.42	20.6993	0.2678
226.67	20.7016	0.2685
226.94	20.7045	0.2686
227.17	20.7039	0.2692
227.49	20.6995	0.2684
227.74	20.7025	0.2693
227.99	20.6991	0.2700
228.24	20.7017	0.2684
228.49	20.7012	0.2693
228.75	20.7026	0.2692
229.00	20.7036	0.2697
229.27	20.7016	0.2688
229.50	20.7043	0.2696
229.75	20.7037	0.2689
230.00	20.7036	0.2686
230.25	20.7013	0.2684
230.50	20.7005	0.2677
230.87	20.7018	0.2680
231.09	20.7060	0.2684
231.32	20.6992	0.2682
231.57	20.7027	0.2675
231.82	20.6973	0.2692
232.09	20.6952	0.2686
232.32	20.7037	0.2688
232.57	20.7053	0.2686
232.82	20.7013	0.2703
233.07	20.6972	0.2688
233.32	20.6989	0.2681
233.57	20.7000	0.2685
233.82	20.6960	0.2680
234.07	20.7004	0.2693
234.40	20.6963	0.2700
234.64	20.6996	0.2695
234.89	20.7018	0.2686
235.14	20.6988	0.2694
235.39	20.6992	0.2685
235.64	20.7038	0.2694
235.89	20.7051	0.2694
236.14	20.6985	0.2693
236.39	20.7019	0.2693
236.64	20.7031	0.2686
236.89	20.7009	0.2705
237.14	20.6987	0.2696
237.37	20.6976	0.2698
237.74	20.6984	0.2697
237.95	20.7022	0.2687
238.19	20.7020	0.2688
238.45	20.6982	0.2692
238.69	20.7027	0.2696
238.94	20.6991	0.2689
239.19	20.6966	0.2699
239.44	20.6985	0.2692
239.70	20.6996	0.2687
239.94	20.7011	0.2690
240.20	20.6977	0.2684
240.45	20.6950	0.2686
240.70	20.6993	0.2691
240.95	20.6994	0.2686
241.27	20.6973	0.2697
241.52	20.7026	0.2691
241.79	20.7021	0.2694
242.02	20.6942	0.2695
242.27	20.6984	0.2697
242.52	20.6984	0.2684
242.77	20.6987	0.2715
243.02	20.6954	0.2699
243.27	20.6996	0.2694
243.52	20.6979	0.2701
243.79	20.6988	0.2711
244.04	20.7002	0.2693
244.29	20.7021	0.2690
244.65	20.7007	0.2702
244.87	20.7008	0.2693
245.10	20.7004	0.2699
245.37	20.7011	0.2679
245.60	20.6962	0.2694
245.85	20.6963	0.2696
246.10	20.6989	0.2693
246.35	20.6988	0.2693
246.60	20.7019	0.2691
246.87	20.6986	0.2689
247.10	20.6982	0.2689
247.35	20.7006	0.2694
247.60	20.6979	0.2691
247.85	20.6947	0.2688
248.17	20.7040	0.2686
248.42	20.7009	0.2694
248.67	20.7000	0.2692
248.92	20.6995	0.2689
249.15	20.7024	0.2690
249.42	20.6995	0.2698
249.65	20.6962	0.2691
249.90	20.7008	0.2691
250.15	20.7007	0.2694
250.40	20.7039	0.2689
250.65	20.6994	0.2682
250.90	20.7003	0.2690
251.15	20.7004	0.2690
251.52	20.6992	0.2690
251.72	20.7004	0.2683
251.97	20.7029	0.2684
252.22	20.7002	0.2678
252.47	20.6978	0.2700
252.72	20.7037	0.2690
252.95	20.6990	0.2686
253.22	20.6984	0.2698
253.47	20.6991	0.2695
253.70	20.7028	0.2701
253.97	20.7009	0.2693
254.20	20.7011	0.2686
254.47	20.7022	0.2690
254.72	20.7027	0.2684
